ppm,spectrum
1.08795,0
1.08832,0
1.0885,0
1.08887,0
1.08905,0
1.08942,0.001831366
1.0896,0
1.08997,0
1.09016,0
1.09052,0
1.09071,0.001831366
1.09108,0.001831366
1.09126,0
1.09163,0
1.09199,0.003662732
1.09218,0.001831366
1.09255,0
1.09273,0
1.0931,4.79E-13
1.09328,0.003662732
1.09365,0.005494098
1.09383,0.009146712
1.0942,0.020134907
1.09438,0.023777403
1.09475,0.016492411
1.09512,0.007325464
1.0953,0.009146712
1.09567,0.005494098
1.09586,0.003662732
1.09622,0
1.09641,0
1.09677,0.003662732
1.09696,0.001831366
1.09733,0
1.09751,0
1.09788,0
1.09806,0
1.09843,0
1.0988,0
1.09898,0
1.09935,0
1.09953,0
1.0999,0.003662732
1.10008,0.005494098
1.10045,0
1.10064,0
1.101,0.001831366
1.10119,0.003662732
1.10155,0
1.10174,2.53E-13
1.10211,0.005494098
1.10247,0
1.10266,0
1.10303,0
1.10321,0
1.10358,0
1.10376,0
1.10413,0
1.10431,0
1.10468,0
1.10486,0
1.10523,0
1.1056,0
1.10578,0
1.10615,0
1.10633,0
1.1067,0
1.10689,0
1.10725,0
1.10744,0
1.1078,0
1.10799,0
1.10836,0
1.10854,0
1.10891,0
1.10928,0
1.10946,0
1.10983,0.001831366
1.11001,0.005494098
1.11038,0
1.11056,0
1.11093,0
1.11111,0
1.11148,0
1.11167,0
1.11203,0.001831366
1.1124,0
1.11258,0
1.11295,0
1.11314,0.001831366
1.1135,0.003662732
1.11369,0.007325464
1.11406,0.007325464
1.11424,0.001831366
1.11461,0
1.11479,0
1.11516,0
1.11534,0
1.11571,0
1.11608,0
1.11626,0
1.11663,0
1.11681,0
1.11718,5.06E-13
1.11736,0.003662732
1.11773,0
1.11792,0
1.11828,0
1.11847,0
1.11884,0
1.1192,0.003662732
1.11939,0.003662732
1.11975,0.009146712
1.11994,0.005494098
1.12031,0.001831366
1.12049,0.003662732
1.12086,0
1.12104,0
1.12141,0
1.12159,0
1.12196,0
1.12214,0
1.12251,0
1.12288,0
1.12306,0
1.12343,7.99E-13
1.12361,0.005494098
